"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","TREE_CN","PREV_TRE_CN","PLT_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE","COUNTYCD","STATECD","PREV_PLT_CN","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","COND_NONSAMPLE_REASN_CD","last_meas_year","last_status","last_DIA","is_sapling","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed"
"9_1_5_444_4_14","9_1_5_444",647440916126144,28473017020004,445525693489998,2018,1,4,14,444,1,2.1,18,18,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_15","9_1_5_444",74333802010538,NA,74333695010538,2006,1,4,15,444,1,1.8,14,14,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_15","9_1_5_444",28473018020004,74333802010538,220913375010661,2011,1,4,15,444,1,1.9,14,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_15","9_1_5_444",647440917126144,28473018020004,445525693489998,2018,1,4,15,444,1,2,22,22,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_16","9_1_5_444",74333804010538,NA,74333695010538,2006,1,4,16,444,1,1.5,13,13,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_16","9_1_5_444",28473019020004,74333804010538,220913375010661,2011,1,4,16,444,1,1.5,13,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_16","9_1_5_444",647440918126144,28473019020004,445525693489998,2018,1,4,16,444,1,1.5,20,20,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_2","9_1_5_444",74333778010538,NA,74333695010538,2006,1,4,2,444,1,2.5,14,14,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_2","9_1_5_444",28473006020004,74333778010538,220913375010661,2011,1,4,2,444,1,2.6,14,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,2.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_2","9_1_5_444",647440905126144,28473006020004,445525693489998,2018,1,4,2,444,1,2.8,22,22,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,2.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_23","9_1_5_444",74333806010538,NA,74333695010538,2006,1,4,23,444,1,1.3,8,8,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_23","9_1_5_444",28473020020004,74333806010538,220913375010661,2011,1,4,23,444,1,1.4,8,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_23","9_1_5_444",647440919126144,28473020020004,445525693489998,2018,1,4,23,444,1,1.4,14,14,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_24","9_1_5_444",74333808010538,NA,74333695010538,2006,1,4,24,444,1,1.3,8,8,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_24","9_1_5_444",28473021020004,74333808010538,220913375010661,2011,1,4,24,444,1,1.3,8,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_24","9_1_5_444",647440920126144,28473021020004,445525693489998,2018,1,4,24,444,1,1.3,14,14,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_25","9_1_5_444",74333810010538,NA,74333695010538,2006,1,4,25,444,1,1.4,12,12,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_25","9_1_5_444",28473022020004,74333810010538,220913375010661,2011,1,4,25,444,1,1.5,13,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_25","9_1_5_444",647440921126144,28473022020004,445525693489998,2018,1,4,25,444,1,1.6,20,20,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_26","9_1_5_444",74333812010538,NA,74333695010538,2006,1,4,26,444,1,1.2,10,10,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_26","9_1_5_444",28473023020004,74333812010538,220913375010661,2011,1,4,26,444,1,1.2,10,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_26","9_1_5_444",647440922126144,28473023020004,445525693489998,2018,1,4,26,444,1,1.2,13,13,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_27","9_1_5_444",74333814010538,NA,74333695010538,2006,1,4,27,444,1,1.1,8,8,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_27","9_1_5_444",28473024020004,74333814010538,220913375010661,2011,1,4,27,444,1,1.1,8,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_27","9_1_5_444",647440923126144,28473024020004,445525693489998,2018,1,4,27,444,2,1.1,10,10,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_444_4_28","9_1_5_444",74333816010538,NA,74333695010538,2006,1,4,28,444,1,1,9,9,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_28","9_1_5_444",28473025020004,74333816010538,220913375010661,2011,1,4,28,444,1,1,9,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_28","9_1_5_444",647440924126144,28473025020004,445525693489998,2018,1,4,28,444,1,1,12,12,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_29","9_1_5_444",74333818010538,NA,74333695010538,2006,1,4,29,444,1,1.2,9,9,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_29","9_1_5_444",28473026020004,74333818010538,220913375010661,2011,1,4,29,444,1,1.2,9,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_29","9_1_5_444",647440925126144,28473026020004,445525693489998,2018,1,4,29,444,1,1.2,20,20,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_3","9_1_5_444",74333780010538,NA,74333695010538,2006,1,4,3,444,1,1.6,11,11,261,5,5,9,NA,1,NA,2006,6,27,NA,1,115,5,4,41.854849,-73.212651,1340,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_444_4_3","9_1_5_444",28473007020004,74333780010538,220913375010661,2011,1,4,3,444,1,1.6,11,NA,261,6,5,9,74333695010538,1,NA,2011,6,15,5,2,1,5,4,41.854849,-73.212651,1340,NA,2006,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_444_4_3","9_1_5_444",647440906126144,28473007020004,445525693489998,2018,1,4,3,444,1,1.6,16,16,261,7,5,9,220913375010661,1,NA,2018,5,15,6.9,2,1,6,4,41.854849,-73.212651,1340,NA,2011,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_1_1","9_1_5_448",62288448010538,NA,62288422010538,2005,1,1,1,448,1,2.2,24,NA,316,5,5,9,NA,1,NA,2005,5,3,NA,1,1,2,0,41.526444,-73.339288,760,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_448_1_1","9_1_5_448",224826581010661,62288448010538,144991311010661,2009,1,1,1,448,1,2.8,28,NA,316,6,5,9,62288422010538,1,NA,2010,1,13,4.7,2,1,2,0,41.526444,-73.339288,760,NA,2005,1,2.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_1_1","9_1_5_448",352236038489998,224826581010661,168249069020004,2015,1,1,1,448,1,2.9,30,30,316,7,5,9,144991311010661,1,NA,2015,5,5,5.3,2,1,2,0,41.526444,-73.339288,760,NA,2010,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_1_2","9_1_5_448",62288450010538,NA,62288422010538,2005,1,1,2,448,1,1.6,19,NA,318,5,5,9,NA,1,NA,2005,5,3,NA,1,1,2,0,41.526444,-73.339288,760,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_448_1_2","9_1_5_448",224826582010661,62288450010538,144991311010661,2009,1,1,2,448,1,1.9,21,NA,318,6,5,9,62288422010538,1,NA,2010,1,13,4.7,2,1,2,0,41.526444,-73.339288,760,NA,2005,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_1_2","9_1_5_448",352236039489998,224826582010661,168249069020004,2015,1,1,2,448,1,1.9,20,20,318,7,5,9,144991311010661,1,NA,2015,5,5,5.3,2,1,2,0,41.526444,-73.339288,760,NA,2010,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_2_1","9_1_5_448",62288462010538,NA,62288422010538,2005,1,2,1,448,1,1.1,15,NA,318,5,5,9,NA,1,NA,2005,5,3,NA,1,1,2,0,41.526444,-73.339288,760,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_448_2_1","9_1_5_448",224826588010661,62288462010538,144991311010661,2009,1,2,1,448,1,1.2,16,NA,318,6,5,9,62288422010538,1,NA,2010,1,13,4.7,2,1,2,0,41.526444,-73.339288,760,NA,2005,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_2_1","9_1_5_448",352236045489998,224826588010661,168249069020004,2015,1,2,1,448,1,1.3,15,15,318,7,5,9,144991311010661,1,NA,2015,5,5,5.3,2,1,2,0,41.526444,-73.339288,760,NA,2010,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_3_1","9_1_5_448",62288476010538,NA,62288422010538,2005,1,3,1,448,1,2.6,27,NA,316,5,5,9,NA,1,NA,2005,5,3,NA,1,1,2,0,41.526444,-73.339288,760,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_448_3_1","9_1_5_448",224826595010661,62288476010538,144991311010661,2009,1,3,1,448,1,3,29,NA,316,6,5,9,62288422010538,1,NA,2010,1,13,4.7,2,1,2,0,41.526444,-73.339288,760,NA,2005,1,2.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_3_1","9_1_5_448",352236056489998,224826595010661,168249069020004,2015,1,3,1,448,1,3.1,28,28,316,7,5,9,144991311010661,1,NA,2015,5,5,5.3,2,1,2,0,41.526444,-73.339288,760,NA,2010,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_4_1","9_1_5_448",62288490010538,NA,62288422010538,2005,1,4,1,448,1,1.1,15,NA,318,5,5,9,NA,1,NA,2005,5,3,NA,1,1,2,0,41.526444,-73.339288,760,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_448_4_1","9_1_5_448",224826603010661,62288490010538,144991311010661,2009,1,4,1,448,1,1.4,17,NA,318,6,5,9,62288422010538,1,NA,2010,1,13,4.7,2,1,2,0,41.526444,-73.339288,760,NA,2005,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_448_4_1","9_1_5_448",352236061489998,224826603010661,168249069020004,2015,1,4,1,448,1,1.3,16,16,318,7,5,9,144991311010661,1,NA,2015,5,5,5.3,2,1,2,0,41.526444,-73.339288,760,NA,2010,1,1.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_449_1_23","9_1_5_449",74332491010538,NA,74332444010538,2006,1,1,23,449,1,4.4,44,44,261,5,5,9,NA,1,NA,2006,6,29,NA,1,115,4,1,41.567336,-73.193807,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_449_1_23","9_1_5_449",28472666020004,74332491010538,220913427010661,2011,1,1,23,449,1,4.4,43,NA,261,6,5,9,74332444010538,1,NA,2011,6,13,5,2,1,4,1,41.567336,-73.193807,360,NA,2006,1,4.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_449_1_23","9_1_5_449",524772622126144,28472666020004,373850921489998,2017,1,1,23,449,2,4.4,41,39,261,7,5,9,220913427010661,1,NA,2017,5,9,5.9,2,1,4,1,41.567336,-73.193807,360,NA,2011,1,4.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_449_2_19","9_1_5_449",74332529010538,NA,74332444010538,2006,1,2,19,449,1,2,12,12,261,5,5,9,NA,1,NA,2006,6,29,NA,1,115,4,1,41.567336,-73.193807,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_449_2_19","9_1_5_449",28472686020004,74332529010538,220913427010661,2011,1,2,19,449,1,2.1,13,NA,261,6,5,9,74332444010538,1,NA,2011,6,13,5,2,1,4,1,41.567336,-73.193807,360,NA,2006,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_449_2_19","9_1_5_449",524772642126144,28472686020004,373850921489998,2017,1,2,19,449,1,2.2,16,16,261,7,5,9,220913427010661,1,NA,2017,5,9,5.9,2,1,4,1,41.567336,-73.193807,360,NA,2011,1,2.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_449_4_7","9_1_5_449",74332545010538,NA,74332444010538,2006,1,4,7,449,1,1.2,10,10,261,5,5,9,NA,1,NA,2006,6,29,NA,1,115,4,1,41.567336,-73.193807,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_449_4_7","9_1_5_449",28472694020004,74332545010538,220913427010661,2011,1,4,7,449,1,2.4,16,NA,261,6,5,9,74332444010538,1,NA,2011,6,13,5,2,1,4,1,41.567336,-73.193807,360,NA,2006,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_449_4_7","9_1_5_449",524772647126144,28472694020004,373850921489998,2017,1,4,7,449,1,4.1,22,22,261,7,5,9,220913427010661,1,NA,2017,5,9,5.9,2,1,4,1,41.567336,-73.193807,360,NA,2011,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_1_23","9_1_5_452",55916688010538,NA,55916635010538,2003,1,1,23,452,1,4.3,29,NA,129,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_1_23","9_1_5_452",207501670010661,55916688010538,119774237010661,2008,1,1,23,452,1,5,23,23,129,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,4.3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_5_452_1_23","9_1_5_452",255168823489998,207501670010661,14167068020004,2013,1,1,23,452,1,5.4,22,22,129,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_452_1_23","9_1_5_452",1225591346290487,255168823489998,567481569126144,2020,1,1,23,452,1,5.9,30,30,129,8,5,9,14167068020004,1,NA,2020,3,19,6.9,2,1,5,0,41.726802,-73.080565,680,NA,2013,1,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_5_452_2_9","9_1_5_452",55916706010538,NA,55916635010538,2003,1,2,9,452,1,1.6,19,NA,407,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_2_9","9_1_5_452",207501680010661,55916706010538,119774237010661,2008,1,2,9,452,1,1.7,20,NA,407,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_2_9","9_1_5_452",255168833489998,207501680010661,14167068020004,2013,1,2,9,452,1,1.9,21,NA,407,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_2_9","9_1_5_452",1225591356290487,255168833489998,567481569126144,2020,1,2,9,452,1,2.1,20,20,407,8,5,9,14167068020004,1,NA,2020,3,19,6.9,2,1,5,0,41.726802,-73.080565,680,NA,2013,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_3_14","9_1_5_452",55916730010538,NA,55916635010538,2003,1,3,14,452,1,1.6,15,NA,129,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_3_14","9_1_5_452",207501693010661,55916730010538,119774237010661,2008,1,3,14,452,1,1.6,15,NA,129,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_3_14","9_1_5_452",255168844489998,207501693010661,14167068020004,2013,1,3,14,452,2,NA,NA,NA,129,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,1.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_3_15","9_1_5_452",55916732010538,NA,55916635010538,2003,1,3,15,452,1,2.5,26,NA,372,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_3_15","9_1_5_452",207501694010661,55916732010538,119774237010661,2008,1,3,15,452,2,NA,NA,NA,372,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,2.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_4_10","9_1_5_452",55916758010538,NA,55916635010538,2003,1,4,10,452,1,3.9,35,NA,762,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_10","9_1_5_452",207501708010661,55916758010538,119774237010661,2008,1,4,10,452,1,3.9,35,NA,762,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,3.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_10","9_1_5_452",255168858489998,207501708010661,14167068020004,2013,1,4,10,452,1,4,35,NA,762,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,3.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_10","9_1_5_452",1225591380290487,255168858489998,567481569126144,2020,1,4,10,452,2,4,40,34,762,8,5,9,14167068020004,1,NA,2020,3,19,6.9,2,1,5,0,41.726802,-73.080565,680,NA,2013,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_4_11","9_1_5_452",55916760010538,NA,55916635010538,2003,1,4,11,452,1,3.1,30,NA,762,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_11","9_1_5_452",207501709010661,55916760010538,119774237010661,2008,1,4,11,452,1,3.2,30,NA,762,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,3.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_11","9_1_5_452",255168859489998,207501709010661,14167068020004,2013,1,4,11,452,2,NA,NA,NA,762,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,3.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_4_12","9_1_5_452",55916762010538,NA,55916635010538,2003,1,4,12,452,1,3.4,32,NA,316,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_12","9_1_5_452",207501710010661,55916762010538,119774237010661,2008,1,4,12,452,1,3.7,33,NA,316,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,3.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_12","9_1_5_452",255168860489998,207501710010661,14167068020004,2013,1,4,12,452,1,3.7,33,NA,316,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,3.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_12","9_1_5_452",1225591381290487,255168860489998,567481569126144,2020,1,4,12,452,1,3.8,40,40,316,8,5,9,14167068020004,1,NA,2020,3,19,6.9,2,1,5,0,41.726802,-73.080565,680,NA,2013,1,3.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_13","9_1_5_452",55916764010538,NA,55916635010538,2003,1,4,13,452,1,2.8,28,NA,316,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_13","9_1_5_452",207501711010661,55916764010538,119774237010661,2008,1,4,13,452,1,2.9,29,NA,316,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_13","9_1_5_452",255168861489998,207501711010661,14167068020004,2013,1,4,13,452,2,NA,NA,NA,316,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,2.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_4_14","9_1_5_452",55916766010538,NA,55916635010538,2003,1,4,14,452,1,2,22,NA,316,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_14","9_1_5_452",207501712010661,55916766010538,119774237010661,2008,1,4,14,452,1,2,22,NA,316,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_5_452_4_14","9_1_5_452",255168862489998,207501712010661,14167068020004,2013,1,4,14,452,2,NA,NA,NA,316,7,5,9,119774237010661,1,NA,2013,4,23,4.5,2,1,5,0,41.726802,-73.080565,680,NA,2008,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_5_452_4_15","9_1_5_452",55916768010538,NA,55916635010538,2003,1,4,15,452,1,2,22,NA,316,5,5,9,NA,1,NA,2004,1,7,6.1,1,115,4,0,41.726802,-73.080565,680,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_5_452_4_15","9_1_5_452",207501713010661,55916768010538,119774237010661,2008,1,4,15,452,1,2.1,23,NA,316,6,5,9,55916635010538,1,NA,2008,10,7,4.8,2,1,5,0,41.726802,-73.080565,680,NA,2004,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
